schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
1.0,RESEARCH_PAPER,HybridRAG-BN: A Retrieval-Augmented Framework with Fine-Tuned Verification for Bangla KBQA,"Rathijit Aich, Nirjhar Das, Mahfuzulhoq Chowdhury",http://arxiv.org/abs/2608.13004v1,,0,2026-08-13T09:24:48Z
1.0,RESEARCH_PAPER,PixSDS: Why Latent SDS Makes Noisy Pixels,Vsevolod Skorokhodov,http://arxiv.org/abs/2608.12997v1,,0,2026-08-13T09:20:58Z
1.0,RESEARCH_PAPER,OGR-MARL: Option-Guided Residual Multi-Agent Reinforcement Learning for Heterogeneous USV Cooperative Pursuit in Constrained Port Waterways,"Mao Jiayang, Wang Lanfeng, Peng Zhao-Han",http://arxiv.org/abs/2608.12995v1,,0,2026-08-13T09:19:10Z
1.0,RESEARCH_PAPER,LycheeMemory V2: Efficient Long-Term Memory for LLM Agents via Semantic Segment-Level Consolidation,"Dongfang Li, Zixuan Liu, Junmai Wang, Jiahe Huang, Fuhao Li, Bonian Jia, Baotian Hu, Min Zhang",http://arxiv.org/abs/2608.12990v1,,0,2026-08-13T09:13:15Z
1.0,RESEARCH_PAPER,Balanced Adaptive Prototype Selection for Scalable TabPFN Inference on Large-Scale Tabular Data,"Mahboobe Jadid, Melika Rezaye Garkani, Ali Mousavi",http://arxiv.org/abs/2608.12989v1,,0,2026-08-13T09:12:02Z
1.0,RESEARCH_PAPER,Generative Universal Multimodal Retrieval with Dual-role Identifiers,"Kaipeng Li, Haitao Yu, Xuanchen Zhou",http://arxiv.org/abs/2608.12987v1,,0,2026-08-13T09:10:09Z
1.0,RESEARCH_PAPER,"Reconcile Once, Write Anytime: A Trust-Tiered Librarian and a Multi-Agent Writer for Drift-Free, Point-in-Time Research","Xing Zhang, Yanwei Cui, Guanghui Wang, Peiyang He",http://arxiv.org/abs/2608.12984v1,,0,2026-08-13T09:09:28Z
1.0,RESEARCH_PAPER,Learning the Mathematical Property for Designing Low Mutual Coherence Binary Sensing Matrices,"Rekha, Santosh Singh, S. K. Neogy",http://arxiv.org/abs/2608.12982v1,,0,2026-08-13T09:06:02Z
1.0,RESEARCH_PAPER,DiCoR: Decoupled Referent Disambiguation and Contour Recalibration for Efficient Referring Remote Sensing Image Segmentation,"Ziyang Gao, Zhizhuo Jiang, Jingjing Chang, Yixin Yang, Yuwen Pan, Yong-Qiang Mao, Yu Liu, Hai-Bao Chen",http://arxiv.org/abs/2608.12980v1,https://github.com/zyGao1126/DiCoR,2,2026-08-13T09:02:55Z
1.0,RESEARCH_PAPER,Beyond Handcrafted Security: Towards Self-Evolving Defense for LLM Agents,"Jiajun Ruan, Peiyang Li, Yukun Chen, Fengting Li, Chao Feng",http://arxiv.org/abs/2608.12977v1,,0,2026-08-13T08:57:04Z
1.0,RESEARCH_PAPER,"Comment on ""Modeling rapid language learning by distilling Bayesian priors into artificial neural networks""","Orr Well, Idan Tarshish, Nur Lan, Roni Katzir",http://arxiv.org/abs/2608.12974v1,,0,2026-08-13T08:54:06Z
1.0,RESEARCH_PAPER,Online Inference for Quantile Temporal Difference Learning in Distributional Reinforcement Learning,"Zijie Cheng, Yang Peng, Zhihua Zhang",http://arxiv.org/abs/2608.12973v1,,0,2026-08-13T08:53:02Z
1.0,RESEARCH_PAPER,Bias Mitigation in Face Recognition via Demographic-based Supervised Contrastive Learning,"Yu Linghu, Salman Mohammad, Xinyi Zhang, Manuel Günther",http://arxiv.org/abs/2608.12971v1,,0,2026-08-13T08:51:33Z
1.0,RESEARCH_PAPER,Understanding Backdoor Vulnerabilities in Vertical Federated Learning: The Gap Between Research and Practice,"Ziqi Zhao, Jialin Lu, Junjie Shan, Junyuan Zhang, Shuya Yang, Ka-Ho Chow",http://arxiv.org/abs/2608.12962v1,,0,2026-08-13T08:46:06Z
1.0,RESEARCH_PAPER,Moose: Latent concept learning with reasoning-shortcut awareness in $\mathcal{EL}^{++}$,"Olga Mashkova, Asaad Mohammedsaleh, Fernando Zhapa-Camacho, Robert Hoehndorf",http://arxiv.org/abs/2608.12961v1,,0,2026-08-13T08:44:48Z
1.0,RESEARCH_PAPER,A Deep RL based Framework for Targeted White Matter Tractography,Ankita Joshi,http://arxiv.org/abs/2608.12960v1,,0,2026-08-13T08:44:29Z
1.0,RESEARCH_PAPER,The Objective Is the Bottleneck: Latent World Models Encode What Their Planners Cannot Use,Joyjeet Singh,http://arxiv.org/abs/2608.12959v1,,0,2026-08-13T08:43:54Z
1.0,RESEARCH_PAPER,I-SDPO: Instance-Level Adaptive Self-Distillation Policy Optimization,"Yubo Zhang, Xinhong Ma, Zezhong Tan, Ziqiang Dong",http://arxiv.org/abs/2608.12957v1,,0,2026-08-13T08:37:24Z
1.0,RESEARCH_PAPER,Unifying Depth and Width Pruning for LLMs via Binary Knapsack Optimization,"Palaash Goel, Ayan Sengupta, Akshay Nambi, Tanmoy Chakraborty",http://arxiv.org/abs/2608.12953v1,,0,2026-08-13T08:32:18Z
1.0,RESEARCH_PAPER,CardioState-JEPA: Delay-Aware Cross-Modal Learning of a Shared Cardiac Representation,"Hamza Shafiq, Hung Manh Pham, Bin Zhu, Pan Zhou, Jun Hu, Aaqib Saeed",http://arxiv.org/abs/2608.12944v1,,0,2026-08-13T08:21:06Z
1.0,RESEARCH_PAPER,Diagnosing JEPA World Models with Action-Conditioned Predictive Consistency,"Guo An, Zijing Wu, Honghua Dong, Yuhao Yan, Zixuan Gui, Haochong Chen, Shanzhao Ruan, Xiang Wang, Yurong Ling, Qi Tian",http://arxiv.org/abs/2608.12939v1,,0,2026-08-13T08:18:41Z
1.0,RESEARCH_PAPER,AutoQuREO: A Framework for Automated Quantum Resource Estimation and Optimization,"Harshkumar Oza, Aritra Sarkar, Syed Naqi Abbas, Rahul Bhowmick, Aryan Prakash, Prateek P Kulkarni, Krishna Kumar Sabapathy",http://arxiv.org/abs/2608.12936v1,,0,2026-08-13T08:15:29Z
1.0,RESEARCH_PAPER,"Decomposition of Evidence, Contradiction, and Fragility in Perturbation Responses",Lei You,http://arxiv.org/abs/2608.12935v1,,0,2026-08-13T08:13:22Z
1.0,RESEARCH_PAPER,FlashDrive: Flash Vision-Language-Action Inference for Autonomous Driving,"Zekai Li, Yihao Liang, Hongfei Zhang, Jian Chen, Yesheng Liang, Zhijian Liu",http://arxiv.org/abs/2608.12932v1,,0,2026-08-13T08:10:54Z
1.0,RESEARCH_PAPER,Multi-perspective Imbalance-Conscious 6G Beamforming Optimization and Performance,"Chukwunonso Henry Nwokoye, Blessing Oluchi Iloka, Chikwue V. Umeugoji, Christopher Anene Egemba, Nnenna D. Duroha",http://arxiv.org/abs/2608.12929v1,,0,2026-08-13T08:08:02Z
1.0,RESEARCH_PAPER,Polish Medical Visual Question Answering: Vision-Language Models Underutilize Visual Evidence,"Jakub Pokrywka, Łukasz Grzybowski, Antoni Lasik, Marek Kubis, Jeremi Ignacy Kaczmarek, Wojciech Kusa",http://arxiv.org/abs/2608.12928v1,,0,2026-08-13T08:07:22Z
1.0,RESEARCH_PAPER,H-VAEP and H-xT: Valuing Offensive On-the-Ball Actions in Handball by Estimating Probabilities,"Julius Broermann, Oliver Müller, Michael Döring, Jochen Baumeister",http://arxiv.org/abs/2608.12926v1,,0,2026-08-13T08:05:43Z
1.0,RESEARCH_PAPER,Momentum as Residual-Driven Multiplier Correction for Deep Learning Optimization,"Zhixin Ren, Yau Lyu, Congrong Li, Liping Zhang, Shengbo Eben Li",http://arxiv.org/abs/2608.12925v1,,0,2026-08-13T08:04:38Z
1.0,RESEARCH_PAPER,Discovering Efficient and Explainable Communication Topologies for LLM-based Multi-Agent Systems via Causal Inference,"Junzhi Li, Peng He, Qirui Ji, Wei Wang, Lixiang Liu, Chuxiong Sun",http://arxiv.org/abs/2608.12921v1,,0,2026-08-13T08:03:02Z
1.0,RESEARCH_PAPER,TennisVAR: A Stroke-Evidence-Grounded Multimodal Large Language Model for Tactical Reasoning in Tennis Videos,"Yifan Mei, Qingling Shi, Changli Wu, Jiayuan Rao, Jiayi Ji, Liujuan Cao",http://arxiv.org/abs/2608.12920v1,,0,2026-08-13T08:01:22Z
1.0,RESEARCH_PAPER,Towards Socially Compliant Navigation in Deep Reinforcement Learning via Proxemics-Based Reward Modeling,"Takieddine Soualhi, Jacques Saraydaryan, Laetitia Matignon",http://arxiv.org/abs/2608.12917v1,,0,2026-08-13T07:59:23Z
1.0,RESEARCH_PAPER,InFactPlanner: Planning Sustainable Geo-Distributed LLM Data Centers,"Nicoletta Tsiopani, Moysis Symeonides, George Pallis, Marios D. Dikaiakos",http://arxiv.org/abs/2608.12915v1,,0,2026-08-13T07:57:22Z
1.0,RESEARCH_PAPER,Decoupled Contrastive Decoding via Expert-Aligned Drafting,"Zhixuan Liu, Zhichen Dong, Yuanfu Wang, Chao Yang",http://arxiv.org/abs/2608.12913v1,https://github.com/chadlzx/dcd,0,2026-08-13T07:56:16Z
1.0,RESEARCH_PAPER,Revisiting Overestimation Bias Problem of Q-learning: Settling Large Discrete Action Space via Action Intersection,"Pu Li, Tao Tan, Hong Xie, Xiaoyu Shi, Mingsheng Shang",http://arxiv.org/abs/2608.12912v1,,0,2026-08-13T07:54:56Z
1.0,RESEARCH_PAPER,Beyond Visual Evidence: Revealing and Mitigating Relational Privacy Leakage in Document MLLMs,"Beining Xu, Hairui Wang, Jiaxin Wang, Changsheng Chen, Anirban Chakraborty",http://arxiv.org/abs/2608.12911v1,,0,2026-08-13T07:53:53Z
1.0,RESEARCH_PAPER,EGRL: Edge generation-guided relation-aware learning for RNA-protein interaction prediction,"Danyu Li, Ling Zhou, Rubing Huang, Xian Zhong, Bin Zou, Kui Jiang",http://arxiv.org/abs/2608.12906v1,,0,2026-08-13T07:47:44Z
1.0,RESEARCH_PAPER,Prompts in the Wild: A Large Analyzed Collection of Transactional Prompts in Code,"Victoria Basmov, Yoav Goldberg, Reut Tsarfaty",http://arxiv.org/abs/2608.12905v1,https://github.com/OnlpLab/transactionalPromptsCollection,0,2026-08-13T07:43:34Z
1.0,RESEARCH_PAPER,"HounsWorld: A Multimodal World Model for Hidden Patient-State Readout, Reconstruction, and Simulation","Yunhao Bai, Zhongwei Qiu, Guangyu Guo, Yiming Huang, Tony C. W. Mok, Qinji Yu, Ling Zhang, Yan Wang",http://arxiv.org/abs/2608.12904v1,https://github.com/byhwhite/HounsWorld,1,2026-08-13T07:41:14Z
1.0,RESEARCH_PAPER,Adaptive $k$ Nearest Neighbors Classifier via Granular Ball Computing,"Xiaoyu Lian, Shuyin Xia, Hongxuan He, Lifeng Shen, Guoyin Wang, Xinbo Gao",http://arxiv.org/abs/2608.12903v1,https://github.com/lianxiaoyu724/Adaptive-GBKNN,1,2026-08-13T07:39:46Z
1.0,RESEARCH_PAPER,NaviDC-OCR: Navigating Document Parsing Across Digital and Camera-Captured Documents,"Peng Cai, Zhaofan Zou, Shifa Liu, Yikun Wang, Jiawei Tang, Kaicheng Yang, Meng Tong, Zhongjiang He, Hao Sun",http://arxiv.org/abs/2608.12898v1,,0,2026-08-13T07:34:21Z
1.0,RESEARCH_PAPER,Agent Behavioral Contracts II: Certifying Compositional Reliability Without Assuming Independence,"Varun Pratap Bhardwaj, Garima Singh, Arun Pratap Bhardwaj",http://arxiv.org/abs/2608.12895v1,https://github.com/qualixar/agentassert-abc,4,2026-08-13T07:25:05Z
1.0,RESEARCH_PAPER,BavGround: A Benchmark for Regional Cultural Grounding and Dialect Competence in Bavarian,"Jophin John, Michael Hoffmann, Jan Fillies, Michael A. Hedderich, Barbara Plank",http://arxiv.org/abs/2608.12894v1,,0,2026-08-13T07:23:53Z
1.0,RESEARCH_PAPER,Predictive Memory Localization: Forecasting Selective Intervention Paths from Internal Signals,"Jinhao Jing, Tian Zeyu, Lucas Qingyang Fang, Zhisheng Chen, Shuang Chen, Yuhao Luo, Qiannian Zhao",http://arxiv.org/abs/2608.12892v1,,0,2026-08-13T07:23:32Z
1.0,RESEARCH_PAPER,When Your Agent Opens the Chat App: Agent-Controlled Search over Raw Chat Logs Rivals Structured Memory,"Ruizhe Li, Licheng Zhang, Benfeng Xu, Mingxuan Du, Zheren Fu, Weidong Chen",http://arxiv.org/abs/2608.12888v1,,0,2026-08-13T07:10:22Z
1.0,RESEARCH_PAPER,Labels Are Not Endpoints: Treatment Leakage and Construct Validity in MCP Agent Security Evaluation,"Rana Muhammad Ahmed, Sabahat Abbas",http://arxiv.org/abs/2608.12880v1,,0,2026-08-13T06:44:40Z
1.0,RESEARCH_PAPER,Robust data-driven discovery of fractional differential equations via weak formulations and Pareto-based subset selection,"Pongpisit Thanasutives, Yoshinobu Kawahara",http://arxiv.org/abs/2608.12879v1,,0,2026-08-13T06:44:25Z
1.0,RESEARCH_PAPER,ReflectFact: Self-Reflective Agents for Improving Comprehension and Reasoning in Multi-Hop Fact Verification,"Runze Zhao, Zixin Tang, Xiaoshuai Hao, Leyuan Chang, Xiaopeng Fu, Boyu Qiao, Dongyang Zhang",http://arxiv.org/abs/2608.12877v1,,0,2026-08-13T06:41:56Z
1.0,RESEARCH_PAPER,SPARED: Reasoning-Based AI-Generated Image Detection via Adversarially Edited Data,"Yicheng Bao, Xiahui Guo, Xuhong Wang, Xin Tan",http://arxiv.org/abs/2608.12876v1,,0,2026-08-13T06:40:20Z
1.0,RESEARCH_PAPER,"The Embedder's Dilemma: LLMs Are Better, but at What Cost?","Adnan El Assadi, Niklas Muennighoff, Jinhyuk Lee",http://arxiv.org/abs/2608.12875v1,https://github.com/embeddings-benchmark/embedders-dilemma,3,2026-08-13T06:39:45Z
1.0,RESEARCH_PAPER,Sustaining Plasticity via Learnable Wavelet Activations in Continual Learning,"Zeyang Zhang, Tieliang Gong, Junyan Lu, Weizhan Zhang",http://arxiv.org/abs/2608.12874v1,,0,2026-08-13T06:38:04Z
1.0,RESEARCH_PAPER,A Compositional Theory of Curvature in Probabilistic Circuits,"Hrithik Suresh, Sahil Sidheekh, Shelar Parth Vijay, Yasir Z, Sriraam Natarajan, Narayanan Chatapuram Krishnan",http://arxiv.org/abs/2608.12869v1,,0,2026-08-13T06:34:01Z
1.0,RESEARCH_PAPER,Discovering Persistent Behavioural Patterns for Interpretable Blockchain Forensics,"Dorottya Zelenyanszki, Zhe Hou, Kamanashis Biswas, Vallipuram Muthukkumarasamy",http://arxiv.org/abs/2608.12864v1,,0,2026-08-13T06:23:28Z
1.0,RESEARCH_PAPER,AI and Consumer Rights in India Working Paper,"Omir Kumar, Sriya Sridhar, Vibhav Mithal, Balaraman Ravindran",http://arxiv.org/abs/2608.12863v1,,0,2026-08-13T06:21:58Z
1.0,RESEARCH_PAPER,BrainWAM: Action-Space Coordination of Semantic Priors and Predictive Dynamics for Autonomous Driving,"Bing Zhan, Shuyao Shang, Jiahao Gu, Shuo Lu, Yuan Xu, Zhao Wang, Yida Wang, Xueyang Zhang, Kun Zhan, Lue Fan, Zhaoxiang Zhang",http://arxiv.org/abs/2608.12854v1,,0,2026-08-13T05:56:17Z
1.0,RESEARCH_PAPER,Falsehood and Impossibility Are Different Directions in an AI's Representation of Language,Yoon Pyo Lee,http://arxiv.org/abs/2608.12852v1,,0,2026-08-13T05:52:32Z
1.0,RESEARCH_PAPER,Practice Makes Unsafe: Skill Misevolution in Self-Improving LLM Agents,"Xutao Mao, Liangjie Zhao, Xiang Zheng, Cong Wang",http://arxiv.org/abs/2608.12851v1,https://github.com/henrymao2004/misevolve,0,2026-08-13T05:47:43Z
1.0,RESEARCH_PAPER,Beyond Retrieval: Query-Conditioned Reuse of Long-Horizon Agent Trajectories,"Yifei Li, Heng Wang, Lingling Zhang, Muye Huang, Xinyu Zhang, Jiashuai Liu, Hang Yan, Rongman Xu",http://arxiv.org/abs/2608.12847v1,,0,2026-08-13T05:39:49Z
1.0,RESEARCH_PAPER,FSGR: Mitigating Token Frequency Bias for Fair SID-Based Generative Recommendation,"Yuchen Zheng, Sihan Xu, Jingwen Yang, Xiangrui Cai, Haiwei Zhang, Xiaojie Yuan",http://arxiv.org/abs/2608.12845v1,,0,2026-08-13T05:34:51Z
1.0,RESEARCH_PAPER,Heterogeneous Vision-Language Ensemble with Disagreement-Aware Reranking for Text-Based Person Anomaly Retrieval,"Huu-An Vu, Cam Tu Tran Thi, Thanh Toan Le Ngo, Hoang Vo, Do Trung Hieu, Hieu Dinh Trung Pham, Khang Minh Le, Huy Minh Nhat Nguyen",http://arxiv.org/abs/2608.12843v1,,0,2026-08-13T05:28:50Z
1.0,RESEARCH_PAPER,CABS+: Efficient and Scalable Model Merging via Conflict-Aware Sparsification and Adaptive Weight Allocation,"Yuchen Liu, Zongzhen Yang, Binhang Qi, Hailong Sun, Xiang Gao",http://arxiv.org/abs/2608.12842v1,,0,2026-08-13T05:26:37Z
1.0,RESEARCH_PAPER,AQuA: Recursively Self-Improving Quantitative Trading Research Agents,"Jiacheng Guo, Suozhi Huang, Yunlong Gao, Zihao Li, Jian Ge, Xu Kuang, Mengdi Wang",http://arxiv.org/abs/2608.12841v1,,0,2026-08-13T05:25:42Z
1.0,RESEARCH_PAPER,From Atomic Evidence to Logical Composition: Structured Compositional Reasoning over Compound Answer Options,"Obed Junias, Maria Leonor Pacheco",http://arxiv.org/abs/2608.12836v1,,0,2026-08-13T05:18:55Z
1.0,RESEARCH_PAPER,Fast A/B/n Testing: Exact Multi-Policy Comparison via Tree-Coupled Feedback Sharing,Yuxiao Wen,http://arxiv.org/abs/2608.12831v1,,0,2026-08-13T05:10:43Z
1.0,RESEARCH_PAPER,Semantic Steering for Controllable Generation: Tuning-Free Concept Erasure in Multimodal Diffusion Transformers,"Qiao Li, Xiaomeng Fu, Yuanshu Zhao, Qipeng Wang, Jiao Dai, Jizhong Han",http://arxiv.org/abs/2608.12829v1,,0,2026-08-13T05:05:45Z
1.0,RESEARCH_PAPER,Distribution Steering via Sliced Optimal Transport Control,"Kaito Ito, Anqi Dong",http://arxiv.org/abs/2608.12828v1,,0,2026-08-13T05:00:59Z
1.0,RESEARCH_PAPER,Validation of Smartphone-Based Photogrammetric 3D Body Scanning for Automated Anthropometric Measurements Compared with a Commercial Depth-Sensor-Based Body Scanner,"Ruting Cheng, Boyuan Feng, Chuhui Qiu, Joaquin A. Calderon, Qing Pan, Yufan Liu, James K. Hahn",http://arxiv.org/abs/2608.12827v1,,0,2026-08-13T05:00:55Z
1.0,RESEARCH_PAPER,LocusGS: Spatially Grounded Tokens for Feed-Forward 3D Gaussian Splatting,"Wenyu Li, Sidun Liu, Tongrui Hu, Peng Qiao, Yong Dou",http://arxiv.org/abs/2608.12825v1,,0,2026-08-13T04:59:36Z
1.0,RESEARCH_PAPER,HiRoute: Hierarchical Routed Prompt Tuning for Safety Alignment of Large Language Models,"Fangzhou Chen, Shiji Zhao, Mengyang Wang, Qihui Zhu, Ranjie Duan, Maoxun Yuan, Xingxing Wei",http://arxiv.org/abs/2608.12821v1,,0,2026-08-13T04:49:51Z
1.0,RESEARCH_PAPER,FastThaiG2P: Lightning-fast Thai Grapheme-to-phoneme Conversion for Voice Agent Pipelines,Charin Polpanumas,http://arxiv.org/abs/2608.12814v1,,0,2026-08-13T04:46:01Z
1.0,RESEARCH_PAPER,Structured Local Differential Modeling for AI-Generated Image Detection,"Jiazhen Yang, Ruijin Jin, Junjun Zheng, Xiangheng Kong, Zunlei Feng, Jie Lei",http://arxiv.org/abs/2608.12811v1,,0,2026-08-13T04:35:29Z
1.0,RESEARCH_PAPER,Erase but Preserve: Controllable Removal of Copyrighted Animation Characters via Optimized Semantic Anchors,"Qiao Li, Xiaomeng Fu, Wangjia Yu, Runze He, Baisen Wang, Jiao Dai, Jizhong Han",http://arxiv.org/abs/2608.12806v1,,0,2026-08-13T04:26:47Z
1.0,RESEARCH_PAPER,CoMedBench: A Multi-Source Benchmark of Synthetic Medical Data Fidelity and Downstream Utility,"Akanta Das, Al Amin Farhad, Mrinmoy Sarkar Anto, David Rehkopf, Ayin Vala, Tanmoy Sarkar Pias",http://arxiv.org/abs/2608.12805v1,,0,2026-08-13T04:24:52Z
1.0,RESEARCH_PAPER,Fine-tuned Normalizing Flows for ALICE Zero Degree Calorimeter Fast Simulation,"Emilia Majerz, Jacek Otwinowski, Witold Dzwinel, Jacek Kitowski",http://arxiv.org/abs/2608.12795v1,,0,2026-08-13T04:06:01Z
1.0,RESEARCH_PAPER,"Thermodynamics of Learning: A Typed Four-Component Accounting of Memory, Fit, and Value",Akihito Sudo,http://arxiv.org/abs/2608.12791v1,,0,2026-08-13T03:52:23Z
1.0,RESEARCH_PAPER,PIPES: Securing Agent Perception with Provenance and Priors,"Sanjay Kariyappa, Severin Klingler, G. Edward Suh",http://arxiv.org/abs/2608.12789v1,,0,2026-08-13T03:49:00Z
1.0,RESEARCH_PAPER,ARAC: Benchmarking Auto-Research's Alignment and Completeness on End-to-End Researchs,"Jiale Cui, Yueyao Yuan, Kaixi Zhong, Xiaogang Xu, Jiafei Wu, Zhe Liu",http://arxiv.org/abs/2608.12788v1,,0,2026-08-13T03:48:07Z
1.0,RESEARCH_PAPER,Beyond Correctness: Benchmarking and Aligning Response Behaviors in Hybrid-Thinking MLLMs,"Xinming Wang, Weinong Wang, Hongming Yang, Yansong Lin, Zheng Ruan, Shangpin Peng, Qiming Peng, Nan Qiao, Fengyuan Lu, Guoqing Ma, Marito Li, Songyang Zhang, Saiyong Yang, Han Hu, Yonglong Tian, Xu-Yao Zhang",http://arxiv.org/abs/2608.12781v1,,0,2026-08-13T03:44:45Z
1.0,RESEARCH_PAPER,SCOPE: Subspace Clustering with Online Per-Head Top-K Estimation for Sparse Video Attention,"Qi Zhao, Qirui Li, Hanlin Tang, Yiduo Li, Zhen Guo, Cuifeng Shen, Chao Xu, Zhaosheng Chi, Xiaojin Lu, Kan Liu, Tao Lan, Lin Qu, Xi Li",http://arxiv.org/abs/2608.12780v1,,0,2026-08-13T03:43:31Z
1.0,RESEARCH_PAPER,CRAFT: LLM-Based Iterative Refinement for Temporal Reasoning over Clinical Narratives,"Chengyang He, Tahreem Arif, Marko Zivkovic, Lijing Wang, Yue Ning, Ping Wang",http://arxiv.org/abs/2608.12779v1,,0,2026-08-13T03:37:11Z
1.0,RESEARCH_PAPER,ViTOED: A Dataset for Target-Oriented Emotion Detection on Vietnamese Social Media Texts,"Chanh Vo, Son T. Luu, Ngan Luu-Thuy Nguyen",http://arxiv.org/abs/2608.12776v1,,0,2026-08-13T03:35:14Z
1.0,RESEARCH_PAPER,CW-BASS v2: Saturation-Aware Pseudo-Label Selection for Semi-Supervised Segmentation under Foundation-Model Teachers,Ebenezer Tarubinga,http://arxiv.org/abs/2608.12773v1,,0,2026-08-13T03:31:31Z
1.0,RESEARCH_PAPER,Memorization Diagnostics for Code LLMs Should be Scale-Aware,"Prateek Kumar Rajput, Abdoul Aziz Bonkoungou, Alberick Euraste Djiré, Xunzhu Tang, Yewei Song, Iyiola Emmanuel Olatunji, El Hacen Diallo, Jacques Klein, Tegawendé F. Bissyandé",http://arxiv.org/abs/2608.12771v1,,0,2026-08-13T03:29:00Z
1.0,RESEARCH_PAPER,PatchGen: Learning Soft Intra-Image Predictive Subsets for Visual Generalization,"Zhaorui Tan, Weimiao Yu, Xi Yang",http://arxiv.org/abs/2608.12766v1,,0,2026-08-13T03:17:57Z
1.0,RESEARCH_PAPER,Beyond Outcome Rewards: Step-Level Self-Distilled Policy Optimization for Deep Search Agents,"Haoze Wu, Chuqiao Kuang, Tianyi Zhuang, Xiaoguang Li",http://arxiv.org/abs/2608.12764v1,,0,2026-08-13T03:13:18Z
1.0,RESEARCH_PAPER,PROVE-RT: Generating Mechanized Theorem Prover Scripts for Real-Time Systems using LLMs,"Sadat Shahriyar, Shareef Ahmed, Abdullah Al Arafat",http://arxiv.org/abs/2608.12762v1,,0,2026-08-13T03:12:17Z
1.0,RESEARCH_PAPER,Correct Is Not Governed: Provenance Integrity in Agentic Workflows,Jesus Salas,http://arxiv.org/abs/2608.12761v1,,0,2026-08-13T03:12:13Z
1.0,RESEARCH_PAPER,Difference-of-Convex Regularization for Graph Learning by Differentiable Programming,"Liping Tao, Chee Wei Tan",http://arxiv.org/abs/2608.12757v1,,0,2026-08-13T03:10:05Z
1.0,RESEARCH_PAPER,ReconSpan: Reconstruction-Guided Adaptive Latent Tokenization,Lixing Li,http://arxiv.org/abs/2608.12756v1,,0,2026-08-13T03:08:40Z
1.0,RESEARCH_PAPER,Decentralized Multi-Player Q-Learning in Episodic Markov Decision Processes with Information Asymmetry,"Larissa Xu, King Bi, William Chang",http://arxiv.org/abs/2608.12753v1,,0,2026-08-13T03:06:11Z
1.0,RESEARCH_PAPER,SynAct: A Reasoning-Acting Large Language Model Agent for Adaptive Synthesis Optimization,"Fangzhou Liu, Peiyi Han, Jiawei Liu, Yuan Pu, Zhuolun He, Rongliang Fu, Tsung-Yi Ho, Bei Yu",http://arxiv.org/abs/2608.12751v1,,0,2026-08-13T03:02:25Z
1.0,RESEARCH_PAPER,PatientAct: Theory-Grounded Mental Health Client Simulation,"Sahand Sabour, TszYam NG, Yaqian Chen, Guanqun Bi, Jialu Zhao, Minlie Huang",http://arxiv.org/abs/2608.12750v1,,0,2026-08-13T03:01:15Z
1.0,RESEARCH_PAPER,Scaling Representation Diversity: Modulated Attention and Reconstructive Regularization for Visual Grounding,"Junyi Hu, Tian Bai, Fengyi Wu, Yian Huang, Wei Wen, Zaoli Li, Junli Lin, Xingchen Li, Zhenming Peng, Yi Zhang",http://arxiv.org/abs/2608.12748v1,,0,2026-08-13T02:57:21Z
1.0,RESEARCH_PAPER,Dual-Stream Cross-Anchor Correction Grounding Long-Form Captions and the Domain Limits of Object-Level Anchors,LingKai Bu,http://arxiv.org/abs/2608.12746v1,,0,2026-08-13T02:52:58Z
1.0,RESEARCH_PAPER,A Cloud-Edge System for Multimodal Clinical Screening in Resource-Constrained Rural Settings,"Hei Ting, Chan, Chenwei Wu, Xueshen Liu, Zesen Zhao, Boyuan Zheng, Luis Filipe Nakayama, Michael G. Morley, Liyue Shen, Jiasi Chen, Z. Morley Mao",http://arxiv.org/abs/2608.12745v1,,0,2026-08-13T02:45:40Z
1.0,RESEARCH_PAPER,Spatial Memory Agent: Experience-Grounded Procedure Memory for Spatial Intelligence,"Haokai Zhang, Yuhang Ding, Yunshu Zhou, Xinze Du, Shengtao Zhang, Zhiyue Zhao, Yuling Xi, Hao Chen",http://arxiv.org/abs/2608.12743v1,,0,2026-08-13T02:42:35Z
1.0,RESEARCH_PAPER,Dual-Manifold Geometry Guided Representation Learning: Adaptive Coupling between Kernel and Data Spaces,"Wencong Zhang, Yue Zhang, Meiyan Huang, Wei Yang, Qianjin Feng",http://arxiv.org/abs/2608.12737v1,,0,2026-08-13T02:35:08Z
1.0,RESEARCH_PAPER,A Generative Approach for Improving Multi-Label Defect Classification in Photovoltaic Modules,"Abdul Mueez, Yogesh S. Rawat, Shruti Vyas",http://arxiv.org/abs/2608.12725v1,,0,2026-08-13T02:12:57Z
1.0,RESEARCH_PAPER,MAG: MAnifold Guided Semi-Supervised Multi-modal In-Context Learning,"Zirui Cheng, Xun Xu, Tiankai Chen, Fady Rezk, Bowen Zheng, Xiaodong Shi, Shijie Li, Kangkang Lu, Bharadwaj Veeravalli, Nancy F. Chen",http://arxiv.org/abs/2608.12724v1,,0,2026-08-13T02:10:52Z
1.0,RESEARCH_PAPER,VOS-Agent: The 1st Place Solution for the 8th LSVOS Challenge (MOSEv2 Track),"Canyang Wu, Jinrong Zhang, Xusheng He, Ce Bian, Xianjing Han, Jianlong Wu",http://arxiv.org/abs/2608.12721v1,,0,2026-08-13T02:08:00Z
